Frame,Sub Frame,RF,BF,MG,LG,AT
550,4,0.0688171,0.00766754,0.032692,-0.055542,0.0428772
551,0,0.033493,0.00370026,0.0508499,-0.0704193,0.0411987
551,1,0.00892639,-0.00110626,0.0704575,-0.088501,0.0357437
551,2,-0.00450134,-0.000228882,0.031395,-0.102654,0.0389481
551,3,-0.0151443,0.000991821,-0.0232697,-0.0777054,0.0442505
551,4,-0.0113678,0.00385284,0.00274658,-0.0149536,0.0555038
552,0,-0.0236893,0.00354767,-0.0386429,0.0293732,0.058403
552,1,-0.0297165,-0.00408173,-0.0864029,0.0296021,0.0527954
552,2,-0.0217438,-0.00743866,-0.165253,0.0546265,0.0379944
552,3,-0.0112915,-0.00679016,-0.131683,0.09758,0.0147629
552,4,0.00553131,-0.00305176,-0.0372696,0.103912,0.0164032
553,0,-0.0152206,-0.00667572,-0.02285,0.0521469,0.0238419
553,1,-0.026207,-0.0180054,-0.0976563,-0.0147629,0.0347519
553,2,-0.0239182,-0.0272751,0.0150299,-0.030632,0.0322723
553,3,-0.0325012,-0.0171661,0.178261,0.00709534,0.0368118
553,4,-0.0224304,-0.00305176,0.23613,0.0318146,0.055809
554,0,0.00926971,0.00724792,0.193291,-0.0520325,0.0610352
554,1,0.0120163,0.0119781,0.230751,-0.0589752,0.0531387
554,2,0.00278473,0.0135803,0.214119,0.0870132,0.0494385
554,3,0.0088501,0.0111008,0.100937,0.0727844,0.0490952
554,4,0.0102234,0.0136948,0.061264,0.097084,0.0447083
555,0,0.0379181,0.0147629,-0.197945,0.189323,0.0349426
555,1,0.0597382,0.0167084,-0.182571,0.0411224,0.0362396
555,2,0.0539017,0.0146103,0.0676346,-0.187645,0.0553131
555,3,0.02285,0.0117874,0.056839,-0.240822,0.039978
555,4,-0.00183105,-0.00312805,0.0538635,-0.158157,0.0395966
556,0,-0.0478363,-0.0318909,0.0850296,0.00938416,0.0424194
556,1,-0.0777817,-0.0318527,-0.110016,0.186996,0.0413895
556,2,-0.0709915,-0.031662,-0.11097,0.316963,0.0435257
556,3,-0.0440598,-0.031662,0.0118637,0.347443,0.0557709
556,4,-0.0468826,-0.0237274,0.060463,0.288162,0.0563812
557,0,-0.0848007,-0.0208664,0.270615,0.191879,0.0618362
557,1,-0.063591,-0.0152969,0.429306,0.150681,0.0582504
557,2,-0.00598907,-0.00118256,0.429115,0.134697,0.0468063
557,3,0.0279999,0.00637054,0.162506,0.350533,0.0346756
557,4,0.0491333,0.031662,0.0811768,0.326309,-0.00228882
558,0,0.0828552,0.0785828,-0.210495,0.00324249,-0.0239563
558,1,0.0844193,0.0593185,-0.128441,-0.320244,-0.00335693
558,2,0.0664139,0.0252151,-0.106354,-0.376701,0.0177002
558,3,0.022316,0.0128555,0.0427246,-0.22049,0.0411224
558,4,-0.00347137,0.00213623,0.0796127,-0.118828,0.0617981
559,0,-0.00740051,-0.00732422,0.0559616,-0.0299072,0.0727081
559,1,-0.030098,-0.00133514,-0.0953293,0.0953293,0.0748062
559,2,-7.63E-05,-0.000724792,-0.105629,0.197144,0.0737381
559,3,0.0617218,-0.00236511,-0.320854,0.170021,0.0864029
559,4,0.13031,0.00137329,-0.165024,0.030098,0.0759888
560,0,0.120659,0.000152588,-0.133438,-0.159454,0.0562286
560,1,0.0325394,-0.00164032,0.0506592,-0.0190735,0.0431824
560,2,-0.0518036,-0.0087738,-0.0634384,0.0943375,0.0352097
560,3,-0.116234,-0.0130463,-0.0471115,0.126534,0.0447464
560,4,-0.0997162,-0.0175095,0.142746,0.11261,0.0455093
561,0,-0.0667572,-0.0233841,0.0429916,0.0973892,0.0468826
561,1,-0.0521088,-0.0310135,0.101357,0.168228,0.0473022
561,2,-0.0244522,-0.0277328,0.271721,0.182114,0.0324631
561,3,-0.0231934,-0.0133133,0.470772,0.15213,0.0376129
561,4,-0.00785828,0.0386429,0.43045,0.119057,0.052948
562,0,0.00728607,0.031662,0.153389,0.131493,0.050354
562,1,0.0227737,0.00720978,0.286179,0.168915,0.0363922
562,2,0.0392532,0.00205994,0.155525,0.0473022,0.0283051
562,3,0.0426102,-0.00892639,-0.0168991,-0.0530243,0.031662
562,4,0.0314713,-0.0183487,-0.0516891,-0.126839,0.0418854
563,0,-3.81E-05,-0.0170898,-0.216293,-0.133972,0.0548935
563,1,-0.0268555,-0.00591278,-0.0449753,0.0728989,0.0533295
563,2,-0.0351715,-0.00896454,0.0711441,0.0885391,0.0495148
563,3,-0.0321198,-0.0153732,0.0567245,0.0298691,0.0400162
563,4,-0.0115585,-0.0400925,0.0608826,-0.0403595,0.0351715
564,0,0.0175858,-0.0435638,-0.00907898,-0.295677,0.0329971
564,1,0.0208664,-0.0387192,-0.183563,-0.315437,0.0292206
564,2,0.00797272,0.0185394,-0.24456,-0.197296,0.0356293
564,3,-0.000686646,0.0497055,-0.0575256,-0.016098,0.0419235
564,4,0.00564575,0.0716782,-0.102043,-0.174942,0.0530243
565,0,0.00888824,0.0432587,-0.182343,-0.198364,0.0529861
565,1,0.0106049,-0.00175476,-0.0971222,-0.0770569,0.0526428
565,2,0.0139236,0.0368118,-0.0127792,0.0472641,0.0528717
565,3,0.0119781,0.059433,0.0336838,0.215645,0.0524902
565,4,0.0115967,0.0207901,0.0840759,0.289345,0.0528717
566,0,0.00553131,-0.0203705,0.127068,0.318184,0.0529861
566,1,0.00148773,-0.0194931,0.15316,0.310249,0.0563812
566,2,0.00114441,0.00804901,0.174522,0.28347,0.0524902
566,3,0.0012207,-0.00743866,0.196571,0.275841,0.0393677
566,4,-0.00480652,-0.00141144,0.209084,0.282707,0.0392532
567,0,-0.0121307,0.0251389,0.144501,0.247879,0.0402069
567,1,-0.00881195,0.0596237,0.0832367,0.22316,0.0427628
567,2,-0.00598907,0.031395,0.0559616,0.256042,0.0454712
567,3,-0.00671387,-0.0574112,0.0504303,0.347672,0.0531769
567,4,-0.00331879,-0.0876236,0.0645828,0.284996,0.0456619
568,0,-0.0012207,-0.074234,0.232277,-0.0614166,0.0442505
568,1,-0.00133514,-0.0801468,0.103378,-0.31414,0.0505829
568,2,0.000495911,-0.0704956,0.209999,-0.365829,0.0597763
568,3,0.000305176,-0.075264,0.0483322,-0.226173,0.0583649
568,4,0.00205994,0.160751,-0.246544,-0.215607,0.0362778
569,0,0.000495911,0.218964,-0.231171,-0.277596,0.0197601
569,1,0.0012207,0.177727,-0.0959015,-0.168457,0.0232315
569,2,-0.00179291,0.0470352,-0.158577,-0.0296783,0.0280762
569,3,-0.00247955,-0.0797653,-0.105782,0.0521088,0.0215912
569,4,0.0031662,-0.0461197,-0.0285721,0.134163,0.0223541
570,0,0.000762939,-0.0945663,0.00617981,0.142822,0.0264359
570,1,-0.0037384,-0.107231,0.038147,0.109634,0.0354767
570,2,0.00152588,-0.0605774,0.0490189,0.110054,0.0408554
570,3,-0.000152588,-0.0469589,0.0758743,0.131607,0.0461578
570,4,-0.000190735,-0.037117,0.115852,0.166664,0.0536346
571,0,0.000991821,-0.0294495,0.135994,0.178642,0.0574493
571,1,-3.81E-05,-0.0217819,0.0795746,0.127945,0.0569153
571,2,0.00411987,-0.016861,0.059166,0.0848389,0.0502396
571,3,0.00335693,-0.025444,0.0618362,0.0627899,0.0545883
571,4,0.000610352,-0.0233078,0.185547,0.130768,0.0676727
572,0,0.00144958,-0.00728607,0.213661,0.0984955,0.0521851
572,1,0.00167847,-0.0365448,0.119743,0.0358582,0.0418091
572,2,0.00377655,-0.0215912,0.0564957,0.00495911,0.0442505
572,3,0.00205994,0.0485229,-0.00347137,0.0228882,0.0469971
572,4,0.00137329,-0.00350952,0.0100708,-0.0628281,0.0475693
573,0,-0.000267029,0.0575256,0.0418472,-0.140762,0.0502396
573,1,0.000419617,0.018959,0.0250626,-0.186157,0.053215
573,2,-0.000762939,0.242424,-0.0258636,-0.198898,0.0529099
573,3,3.81E-05,0.118332,0.0156784,-0.0730133,0.0563049
573,4,-0.00286102,-0.0322342,0.0561905,0.0352478,0.0569153
574,0,-0.000762939,-0.0226593,0.00511169,0.0918961,0.059166
574,1,-7.63E-05,0.0191879,-0.00713348,0.0950241,0.0548935
574,2,0.00331879,0.0662994,0.0487518,0.130997,0.0524521
574,3,0.00499725,0.0748444,-0.0235748,0.136642,0.0484848
574,4,0.00598907,0.134163,-0.0209045,0.130119,0.0466537
575,0,0.00244141,0.136261,0.0313187,0.121536,0.0358963
575,1,0.00709534,-0.00972748,0.0199127,0.110016,0.0305557
575,2,0.0128174,-0.171623,0.0117111,0.120621,0.0354767
575,3,0.0108719,-0.241699,0.0470734,0.10849,0.0339127
575,4,-0.000953674,-0.207939,0.0469208,0.0745392,0.0244141
576,0,-0.00488281,-0.0634384,0.00587463,0.0524139,0.0190353
576,1,-0.00751495,-0.0764465,-0.00125885,0.0403595,0.0268936
576,2,-0.00667572,-0.0382233,0.0320435,0.0490189,0.0351334
576,3,-0.00804901,0.3228,0.040741,0.0440216,0.0468826
576,4,-0.00774384,0.260315,0.0523376,0.0380707,0.0490952
577,0,-0.00934601,-0.02388,0.0572586,0.032692,0.0533676
577,1,-0.00858307,-0.11116,0.0568771,0.0282669,0.0489044
577,2,-0.0087738,-0.169029,0.058403,0.0291824,0.0442886
577,3,-0.00514984,0.0120544,0.0587082,0.0353622,0.041275
577,4,0.00038147,-0.0597,0.0569916,0.0353622,0.0397491
578,0,0.00267029,-0.115852,0.0492859,0.0285339,0.0379181
578,1,0.000610352,-0.122643,0.0494766,0.0310898,0.0419617
578,2,0.00160217,-0.108261,0.0491714,0.0344467,0.0461578
578,3,0.000114441,-0.0696564,0.0462341,0.0317383,0.0507355
578,4,-0.000152588,0.123367,0.0444031,0.0286102,0.0543594
579,0,-0.00190735,0.282097,0.038414,0.0284576,0.0462723
579,1,-0.00152588,0.117111,0.0356293,0.0347137,0.0476837
579,2,0.00320435,-0.0349426,0.0388336,0.040741,0.0465012
579,3,0.0104523,0.114937,0.0352478,0.0432587,0.0463867
579,4,0.00331879,0.0597763,0.0331497,0.0375748,0.0420761
580,0,0,-0.0950241,0.0311661,0.0402069,0.0369644
580,1,0.00152588,-0.129089,0.0317764,0.0386429,0.0397491
580,2,0.000343323,-0.0102997,0.0328445,0.0318909,0.0430298
580,3,0.000343323,-0.0510025,0.0263214,0.0190353,0.0453186
580,4,0.0106812,-0.0772095,0.0237656,0.0243759,0.0495148
581,0,0.0183487,0.0414276,0.0262451,0.0340652,0.0521088
581,1,0.0133514,0.126228,0.0309753,0.0433731,0.057106
581,2,0.00221252,0.0473404,0.0345993,0.0515747,0.0598907
581,3,-0.00385284,0.0415039,0.0428009,0.0542068,0.0610352
581,4,-0.00640869,0.0854111,0.0450897,0.051651,0.059433
582,0,-0.000228882,-0.0196838,0.0427628,0.052681,0.0468445
582,1,0.00476837,-0.0473785,0.0362015,0.0517654,0.0432968
582,2,0.00617981,-0.0388336,0.0339508,0.0494003,0.0391388
582,3,0.00556946,-0.0339508,0.0331879,0.0544357,0.0408936
582,4,-0.00179291,-0.030632,0.0346756,0.0534439,0.0417709
583,0,-0.00907898,-0.0262833,0.0352859,0.0509262,0.0397491
583,1,-0.014267,-0.0313568,0.03479,0.0525665,0.0401306
583,2,-0.0132751,-0.0283432,0.0363159,0.053215,0.0407791
583,3,-0.0117493,-0.0231552,0.036087,0.0585175,0.0377655
583,4,-0.00865936,-0.0195313,0.0365067,0.040741,0.0375748
584,0,-0.00320435,-0.00865936,0.0360489,0.0289917,0.0482559
584,1,-0.00221252,-0.00301361,0.0344086,0.0408554,0.0549316
584,2,-0.0018692,0.000343323,0.0378036,0.0518417,0.0518036
584,3,0.00232697,0.00579834,0.0360107,0.0513077,0.0499725
584,4,0.00442505,0.0107956,0.0356674,0.0533676,0.0416946
585,0,0.00659943,0.018425,0.0360107,0.0531387,0.0423431
585,1,0.0100327,0.0243759,0.0370026,0.0556564,0.0404358
585,2,0.00743866,0.027771,0.0409698,0.0623322,0.0350952
585,3,0.0127029,0.0290298,0.0415039,0.0535583,0.03582
585,4,0.0104904,0.0263596,0.0376129,0.0547028,0.0279617
586,0,0.00259399,0.0258255,0.0349426,0.066452,0.01194
586,1,-0.0075531,0.0176239,0.0369263,0.0839233,0.0302505
586,2,-0.0056839,0.0136948,0.0357056,0.0857925,0.0555038
586,3,-0.00236511,0.0103378,0.0302887,0.0666428,0.0630569
586,4,-0.000991821,0.00350952,0.0278473,0.0125122,0.0649643
587,0,-0.000343323,-0.000915527,0.0278091,-0.022316,0.0828552
587,1,0.00087738,-0.00118256,0.0284195,-0.00926971,0.0827408
587,2,0.00713348,0.00358582,0.0299835,-0.0499725,0.0716782
587,3,0.0164795,0.00881195,0.0364685,-0.0887299,-0.00659943
587,4,0.0154495,0.0108337,0.049057,-0.0670624,-0.0510025
588,0,0.0127792,0.0149536,0.0592422,0.00598907,-0.0212097
588,1,0.00675201,0.0102234,0.0640488,0.0743866,0.054245
588,2,0.00469208,0.000839233,0.0534821,0.0923538,0.124054
588,3,-0.00282288,-0.00865936,0.0471115,0.0877762,0.133018
588,4,-0.0109482,-0.0211716,0.0426483,0.0894547,0.0978851
589,0,-0.016861,-0.0241852,0.0386429,0.0910568,0.101013
589,1,-0.0113297,-0.0242615,0.0340271,0.0901794,0.125961
589,2,-0.0114441,-0.020256,0.0362778,0.0820923,0.067749
589,3,-0.00953674,-0.0215912,0.0340271,0.0762558,-0.0280762
589,4,-0.00644684,-0.0216293,0.0274277,0.0668335,-0.0710297
590,0,-0.00556946,-0.0179672,0.0302505,0.0606918,-0.0993347
590,1,-0.00938416,-0.019722,0.0314331,0.0592041,0.000915527
590,2,-0.00919342,-0.018959,0.0349045,0.0527954,0.0787735
590,3,0.00465393,-0.0119019,0.0353622,0.0468063,0.0661087
590,4,0.0257111,0.00526428,0.0373459,0.0458908,0.0715256
591,0,0.0345612,0.0191116,0.0395203,0.0505829,0.069313
591,1,0.0273895,0.0285721,0.0415802,0.0585175,0.0534439
591,2,0.0114059,0.0270462,0.0397491,0.063591,0.0379181
591,3,-0.00907898,0.0164032,0.0365067,0.0512695,0.018959
591,4,-0.020256,0.00282288,0.0361633,0.0296402,0.0212479
592,0,-0.0234604,-0.00415802,0.0318909,0.0183868,0.0444794
592,1,-0.0234222,-0.00705719,0.0328827,0.032196,0.0513077
592,2,-0.021019,-0.0130463,0.0335693,0.0421906,0.0481415
592,3,-0.018959,-0.0145721,0.034523,0.0100327,0.0300598
592,4,-0.0111389,-0.0133896,0.0362396,-0.00667572,-0.0245285
593,0,-0.00110626,-0.00953674,0.0355148,0.0199127,-0.00106812
593,1,0.00934601,-0.00389099,0.030632,0.0487137,0.110397
593,2,0.0137329,-0.000190735,0.0250626,0.0505066,0.19577
593,3,0.00793457,0.00175476,0.0177765,-0.0318146,0.222282
593,4,0.00564575,0.00164032,0.0127792,-0.0577164,0.227547
594,0,0.00526428,0.00343323,0.0175858,-0.0148773,0.246773
594,1,0.0108337,0.00823975,0.0291061,0.00442505,0.181923
594,2,0.018692,0.00904083,0.036087,0.02388,-0.00507355
594,3,0.0179291,0.00976563,0.04879,0.0621414,-0.357742
594,4,0.0122452,0.0128174,0.0555801,0.0756454,-0.494041
595,0,0.00553131,0.0164795,0.0727081,0.0977325,-0.244751
595,1,0.00476837,0.0169754,0.0831985,0.108604,-0.0133514
595,2,0.00301361,0.0166702,0.0759888,0.10788,0.0520706
595,3,7.63E-05,0.0123596,0.0671005,0.111313,0.095787
595,4,-0.000190735,0.0094223,0.0596619,0.107346,0.114059
596,0,0.000724792,0.00225067,0.0508881,0.123558,0.136566
596,1,-0.00347137,0.00190735,0.0419998,0.103836,0.148773
596,2,-0.0069809,-0.000267029,0.0376511,-0.00598907,0.137825
596,3,-0.0087738,-0.00347137,0.0361252,-0.0465775,0.1297
596,4,-0.010643,-0.0044632,0.0382614,-0.0219727,0.124283
597,0,-0.0140381,-0.00663757,0.0360489,0.0156021,0.118103
597,1,-0.015831,-0.0094986,0.0311279,0.050087,0.108604
597,2,-0.00904083,-0.0133896,0.029335,0.0628662,0.096817
597,3,-0.0063324,-0.0169373,0.0276947,0.0617218,0.0847244
597,4,-0.00205994,-0.0144577,0.0310135,0.0614929,0.0666046
598,0,0.00152588,-0.0115585,0.0274658,0.0624466,0.0543594
598,1,0.0043869,-0.00747681,0.0198746,0.065918,0.0424957
598,2,0.00228882,-0.00282288,0.0198364,0.0640488,0.0386429
598,3,0.00343323,-0.00362396,0.0257874,0.0547028,0.0321579
598,4,0.00629425,-0.000839233,0.0294495,0.0428391,0.029335
599,0,0.0063324,0.000152588,0.0283051,0.0408936,0.0260925
599,1,0.00720978,0.00171661,0.0265121,0.0394058,0.0262451
599,2,0.00911713,0.0044632,0.0236511,0.0326157,0.0259018
599,3,0.00576019,0.00827789,0.0240326,0.0305176,0.0223923
599,4,0.00240326,0.00911713,0.0297546,0.0344086,0.0191116
600,0,0.00759125,0.0157166,0.0301743,0.0328064,0.00907898
600,1,0.00865936,0.0124359,0.0331879,0.0337601,0.00770569
600,2,0.00282288,0.00827789,0.0365829,0.0325394,0.0249481
600,3,-0.00175476,0.0038147,0.0349045,0.0360107,0.0260162
600,4,0.000114441,0.00324249,0.0344849,0.0320435,0.0270081
601,0,0.00415802,0.00499725,0.0368118,0.0328445,0.0242996
601,1,0.00305176,0.00450134,0.0383377,0.0373077,0.0334167
601,2,0.00492096,0.00648499,0.0344467,0.0331116,0.0477982
601,3,0.000953674,0.00247955,0.0408554,0.0292969,0.0622177
601,4,0.0050354,-0.0069809,0.0383377,0.0340271,0.038681
602,0,0.00286102,-0.0136566,0.0396729,0.0402832,0.0165939
602,1,0.00156403,-0.0124359,0.0403595,0.0459671,0.024147
602,2,-0.00339508,-0.0133896,0.0449371,0.0443268,0.0469589
602,3,-0.0025177,-0.0123215,0.047493,0.0444031,0.0603867
602,4,-0.00106812,-0.00911713,0.0441742,0.0429916,0.0617218
603,0,0.00450134,-0.00465393,0.0386429,0.0389481,0.0531769
603,1,-0.00179291,0.000228882,0.037384,0.0424957,0.0432205
603,2,-0.0206757,0.00858307,0.0378036,0.0455093,0.0354767
603,3,-0.0199509,0.00926971,0.0374603,0.038681,0.0350189
603,4,-0.00907898,0.00804901,0.038147,0.0375748,0.0528717
604,0,0.00202179,0.000267029,0.0420761,0.0424957,0.0510406
604,1,0.00595093,-0.00331879,0.0427246,0.0446701,0.0300217
604,2,0.0094986,-0.00202179,0.0441742,0.050621,0.0363159
604,3,0.00278473,0.00324249,0.0452805,0.0568008,0.113907
604,4,-0.00419617,0.00804901,0.0402451,0.0522232,0.122604
605,0,-0.00511169,0.00709534,0.0359344,0.0473785,0.139084
605,1,0.0178909,0.00144958,0.0239944,0.0361252,0.106468
605,2,0.0513077,-0.00274658,0.0136566,0.0260162,0.0427246
605,3,0.0582123,-0.0037384,0.0135422,0.0295258,0.0513077
605,4,0.0327301,-0.00183105,0.0202179,0.0387573,0.0692749
606,0,0.00789642,-0.000114441,0.0323105,0.0487137,-0.0548172
606,1,-0.00244141,-0.00118256,0.0434494,0.0572586,-0.175972
606,2,-0.0129318,-0.000686646,0.0570679,0.0680161,-0.0828552
606,3,-0.0136566,-0.00205994,0.0722504,0.0802612,0.00659943
606,4,-0.0328445,-0.0037384,0.0771713,0.0846863,0.144119
607,0,-0.0534821,-0.000953674,0.0651932,0.0690079,0.227928
607,1,-0.0557327,0.000953674,0.0489044,0.0537872,0.0806427
607,2,-0.0283432,-0.00110626,0.0439072,0.0405502,-0.00366211
607,3,-0.033493,-0.00217438,0.0370026,0.0391769,-0.0248337
607,4,-0.0338745,-0.00205994,0.0285721,0.0407791,0.0333023
608,0,-0.0301361,0.000839233,0.026741,0.0424576,0.0452423
608,1,-0.0335693,0.00267029,0.0251007,0.0389099,0.0487518
608,2,-0.0308609,0.00667572,0.0242996,0.0357437,0.0576401
608,3,-0.0200653,0.00591278,0.021286,0.0358963,0.0757599
608,4,-0.00118256,0.00274658,0.0243759,0.0353241,0.077858
609,0,0.00991821,0.00293732,0.0221634,0.0366211,0.0614166
609,1,0.0252914,0.00671387,0.02388,0.0367355,0.0513458
609,2,0.046463,0.0107193,0.0255966,0.0370407,0.0285721
609,3,0.0585556,0.0100327,0.0294113,0.0362015,0.0044632
609,4,0.0420761,0.00408173,0.0311661,0.0349045,0.00587463
610,0,0.0169373,-0.00507355,0.0289154,0.0331116,0.0154114
610,1,0.00789642,-0.0107193,0.0271606,0.0312805,0.0719452
610,2,0.056076,-0.015564,0.0290298,0.0305557,0.202217
610,3,0.104599,-0.0151443,0.0292969,0.0313187,0.144882
610,4,0.0764084,-0.0143433,0.0349808,0.0354004,-0.0170898
611,0,0.0587845,-0.0130463,0.0449371,0.0408554,-0.089035
611,1,0.0522995,-0.0125122,0.0512695,0.0453949,-0.103912
611,2,0.0175858,-0.0108719,0.0556564,0.0517273,0.0630188
611,3,-0.0460815,-0.00728607,0.0580597,0.0521088,0.128098
611,4,-0.108986,-0.00087738,0.0526047,0.0498962,0.0954437
612,0,-0.107956,0.0082016,0.0463486,0.0480652,0.0178146
612,1,-0.0899506,0.0125885,0.0354004,0.0458145,-0.00827789
612,2,-0.0511551,0.0200653,0.0323868,0.0411987,-0.030632
612,3,-0.0566101,0.0235748,0.0274277,0.0395966,-0.0815964
612,4,-0.0654221,0.0226593,0.0292969,0.0387573,-0.0110626
613,0,-0.0549316,0.0193024,0.0333023,0.0374603,0.151215
613,1,0.0526047,0.020256,0.0336075,0.038681,0.141945
613,2,0.0748444,0.0170898,0.0411224,0.0458908,0.153885
613,3,0.0569534,0.0149536,0.0523376,0.0572586,0.0949478
613,4,0.0734329,0.00972748,0.0600433,0.063591,0.0603867
614,0,0.0494003,0.00217438,0.0561905,0.0564575,0.0954819
614,1,-0.00522614,-0.00362396,0.0500488,0.0562668,0.145493
614,2,-0.0638962,-0.0107574,0.0464249,0.0491333,0.0912094
614,3,-0.0978851,-0.0149155,0.0400162,0.0465775,-0.047493
614,4,-0.0871277,-0.0172043,0.0306702,0.0381088,-0.098877
615,0,-0.0378036,-0.0173187,0.0291443,0.032959,-0.0619125
615,1,0.0666428,-0.0172806,0.0350189,0.0371552,0.0101471
615,2,0.114708,-0.0172806,0.0413132,0.0408173,0.0387573
615,3,0.1194,-0.0143051,0.038147,0.0364685,0.0623322
615,4,0.11837,-0.00946045,0.0361252,0.0371933,0.117989
616,0,0.104294,-0.0030899,0.0357437,0.0422668,0.124207
616,1,0.097084,0.000991821,0.0372696,0.047226,0.0116348
616,2,0.061264,0.00179291,0.0358582,0.0448608,-0.130844
616,3,-0.00556946,0.00858307,0.0340652,0.0445175,-0.0886917
616,4,-0.0637436,0.013504,0.0350189,0.0453949,0.00297546
617,0,-0.089035,0.0105667,0.0325775,0.0444031,0.0950241
617,1,-0.107346,0.00640869,0.0286484,0.0428391,0.116959
617,2,-0.123138,0.000495911,0.026474,0.0468826,0.116081
617,3,-0.125771,-0.00415802,0.0248718,0.043602,0.0619507
617,4,-0.0829315,-0.00976563,0.0246429,0.0419235,-0.0326157
618,0,-0.0460052,-0.00972748,0.025444,0.0415421,-0.0610352
618,1,-0.0180054,-0.00774384,0.0339127,0.0450516,0.0210571
618,2,-0.000686646,-0.00946045,0.030632,0.0440216,0.0973129
618,3,0.022049,-0.00934601,0.0295639,0.0392532,0.190392
618,4,0.0292969,-0.00629425,0.0322723,0.0431442,0.230598
619,0,0.0337982,0.000152588,0.0433731,0.0482178,0.119324
619,1,0.0354004,0.00968933,0.0444031,0.0514984,0.0756454
619,2,0.0388336,0.0189972,0.0435638,0.056572,-0.0149918
619,3,0.0344467,0.0237274,0.0513458,0.0580215,-0.0467682
619,4,0.0325394,0.0196075,0.0529099,0.0570679,0.0257492
620,0,0.0807571,0.014801,0.0534821,0.0556946,0.0374603
620,1,0.0653076,0.0118256,0.0527191,0.0550461,0.0257111
620,2,0.033226,0.00591278,0.043869,0.0512314,-0.0152969
620,3,-0.00907898,-0.00480652,0.0417709,0.0430298,0.0426483
620,4,-0.0473022,-0.0135422,0.035553,0.0393677,-0.0231934
621,0,-0.0744629,-0.0156403,0.0314713,0.0341797,-0.021286
621,1,-0.0654221,-0.0126266,0.0295258,0.0322342,0.0477219
621,2,-0.0522614,-0.0135803,0.0296402,0.0331879,0.0365448
621,3,-0.0473404,-0.00797272,0.032196,0.0349045,0.104942
621,4,-0.0307083,-0.00545502,0.0330353,0.0354004,0.104561
622,0,-0.00335693,-0.00225067,0.0321198,0.0350189,0.088768
622,1,0.0233078,0.00125885,0.0300217,0.0267029,-0.00171661
622,2,0.0340271,0.00274658,0.026474,0.0223923,-0.0672531
622,3,0.0316238,0.00682831,0.0288391,0.0240326,-0.0825119
622,4,0.0283432,0.00549316,0.0327301,0.0296783,0.0170898
623,0,0.0191879,0.00247955,0.0323868,0.0281906,0.0320435
623,1,0.0119019,0.00133514,0.0382233,0.0397873,0.0914383
623,2,0.00907898,-0.00087738,0.0437164,0.0486755,0.173187
623,3,0.00408173,-0.000114441,0.048027,0.0508881,0.179825
623,4,-0.000801086,0.00202179,0.045166,0.048027,0.101433
624,0,-0.00156403,0.00205994,0.0454712,0.0466156,0.0706482
624,1,-0.00114441,-0.0044632,0.042572,0.0458527,0.044632
624,2,0.000953674,-0.030365,0.0398636,0.0421143,0.0227737
624,3,0.0126648,-0.0404358,0.0382233,0.0470352,0.0183868
624,4,0.0331879,-0.0382233,0.0403595,0.0488663,0.0248718
625,0,0.0287247,-0.0249481,0.0400925,0.051918,0.0398636
625,1,0.0105667,-0.000228882,0.0426483,0.0535965,0.0479126
625,2,0.00431061,0.0429535,0.0404358,0.0564957,0.043335
625,3,0.0043869,0.0931549,0.0355911,0.0555038,0.0377655
625,4,-0.00572205,0.179634,0.0324249,0.0516129,0.0344467
626,0,-0.0227737,0.08564,0.0305557,0.0465393,0.0291443
626,1,-0.0338364,-0.00984192,0.0273895,0.047226,0.0119019
626,2,-0.0374603,-0.0499344,0.0297546,0.0485229,-0.00720978
626,3,-0.0300598,-0.055809,0.0318527,0.0494003,0.00789642
626,4,-0.00526428,-0.0259399,0.0335693,0.0463486,0.0445938
627,0,0.0167084,-0.0246811,0.0342178,0.0459671,0.0394058
627,1,0.0145721,-0.0271606,0.0384903,0.0457382,0.0428391
627,2,0.0158691,-0.0262451,0.0415802,0.0471878,0.0427628
627,3,0.00675201,-0.0266647,0.0354004,0.0466919,0.0432205
627,4,-0.00179291,-0.0236511,0.0363159,0.046463,0.037117
628,0,0.00221252,-0.0189209,0.0358582,0.0461578,0.0363541
628,1,0.000610352,-0.0131989,0.0342178,0.0453568,0.0322723
628,2,-0.0012207,-0.0111389,0.034256,0.045433,0.0320435
628,3,-0.00450134,-0.0113297,0.0323486,0.0409317,0.0228882
628,4,-0.00473022,-0.00358582,0.0271988,0.032196,0.0160217
629,0,-0.0030899,-0.00324249,0.0239563,0.0317764,0.0198364
629,1,-0.00202179,-0.00541687,0.0307083,0.0308228,0.0309753
629,2,0.000190735,-0.00484467,0.0318146,0.0342178,0.134201
629,3,-0.00167847,-0.00923157,0.0363159,0.0358582,0.106621
629,4,-0.000915527,-0.0150299,0.0410843,0.0384521,0.115891
630,0,0.00198364,-0.0128555,0.0421143,0.0416946,0.112343
630,1,0.00453949,-0.00797272,0.0500488,0.0475311,0.0556564
630,2,0.00102997,0.00724792,0.0564194,0.0539398,-0.00244141
630,3,0.00343323,0.0140381,0.0583649,0.0547028,-0.0378036
630,4,0.000839233,0.0772476,0.0558853,0.0544357,0.0148392
631,0,0.00579834,0.115623,0.0459671,0.0473785,0.0643921
631,1,0.00865936,0.0601959,0.0404739,0.0431824,0.035553
631,2,0.00419617,0.0162125,0.0346375,0.0393295,0.0271225
631,3,0.00118256,-0.00526428,0.033989,0.0366211,0.0133896
